gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0074911	FBtr0074911	758.00	586.73	0.00	0.00	0.00
FBtr0074912	FBtr0074912	1384.00	1212.72	0.00	0.00	0.00
FBtr0074913	FBtr0074913	932.00	760.72	5.01	0.95	0.79
FBtr0074914	FBtr0074914	997.00	825.72	0.00	0.00	0.00
FBtr0074915	FBtr0074915	1242.00	1070.72	148.00	19.95	16.64
FBtr0074916	FBtr0074916	4098.00	3926.72	489.98	18.01	15.02
FBtr0074917	FBtr0074917	3936.00	3764.72	132.02	5.06	4.22
FBtr0074918	FBtr0074918	1253.00	1081.72	133.00	17.75	14.80
FBtr0074919	FBtr0074919	6416.00	6244.72	530.04	12.25	10.22
FBtr0074920	FBtr0074920	4292.00	4120.72	2493.13	87.33	72.84
FBtr0074921	FBtr0074921	2263.00	2091.72	57.02	3.93	3.28
FBtr0074922	FBtr0074922	2277.00	2105.72	491.21	33.67	28.09
FBtr0074924	FBtr0074924	1625.00	1453.72	165.00	16.38	13.67
FBtr0074925	FBtr0074925	1801.00	1629.72	4.00	0.35	0.30
FBtr0074927	FBtr0074927	1036.00	864.72	181.64	30.32	25.29
FBtr0074928	FBtr0074928	2055.00	1883.72	33.44	2.56	2.14
FBtr0074930	FBtr0074930	507.00	335.75	1.00	0.43	0.36
FBtr0074932	FBtr0074932	730.00	558.73	39.00	10.08	8.40
FBtr0074933	FBtr0074933	771.00	599.73	0.00	0.00	0.00
FBtr0074936	FBtr0074936	1827.00	1655.72	0.00	0.00	0.00
FBtr0074937	FBtr0074937	1466.00	1294.72	2.00	0.22	0.19
FBtr0074938	FBtr0074938	2156.00	1984.72	216.00	15.71	13.10
FBtr0074940	FBtr0074940	2384.00	2212.72	1000.00	65.23	54.41
FBtr0074941	FBtr0074941	2056.00	1884.72	271.02	20.76	17.31
FBtr0074942	FBtr0074942	1813.00	1641.72	0.00	0.00	0.00
FBtr0074944	FBtr0074944	1828.00	1656.72	0.00	0.00	0.00
FBtr0074945	FBtr0074945	1693.00	1521.72	1943.96	184.40	153.81
FBtr0074946	FBtr0074946	1035.00	863.72	77.00	12.87	10.73
FBtr0074947	FBtr0074947	1505.00	1333.72	3.54	0.38	0.32
FBtr0074948	FBtr0074948	3746.00	3574.72	0.00	0.00	0.00
FBtr0074949	FBtr0074949	1466.00	1294.72	1.00	0.11	0.09
FBtr0074950	FBtr0074950	1409.00	1237.72	1.50	0.17	0.15
FBtr0074952	FBtr0074952	3070.00	2898.72	268.50	13.37	11.15
FBtr0074953	FBtr0074953	2541.00	2369.72	0.00	0.00	0.00
FBtr0074960	FBtr0074960	2827.00	2655.72	0.00	0.00	0.00
FBtr0074961	FBtr0074961	1501.00	1329.72	511.00	55.47	46.27
FBtr0074962	FBtr0074962	1963.00	1791.72	10.92	0.88	0.73
FBtr0074963	FBtr0074963	4384.00	4212.72	0.00	0.00	0.00
FBtr0074964	FBtr0074964	4307.00	4135.72	93.25	3.25	2.71
FBtr0074965	FBtr0074965	4512.00	4340.72	0.00	0.00	0.00
FBtr0074966	FBtr0074966	4094.00	3922.72	435.00	16.01	13.35
FBtr0074967	FBtr0074967	3707.00	3535.72	529.54	21.62	18.03
FBtr0074969	FBtr0074969	963.00	791.72	0.00	0.00	0.00
FBtr0074971	FBtr0074971	1393.00	1221.72	70.00	8.27	6.90
FBtr0074972	FBtr0074972	814.00	642.73	0.00	0.00	0.00
FBtr0074973	FBtr0074973	2587.00	2415.72	0.00	0.00	0.00
FBtr0074974	FBtr0074974	5404.00	5232.72	692.00	19.09	15.92
FBtr0074976	FBtr0074976	5504.00	5332.72	0.00	0.00	0.00
FBtr0074977	FBtr0074977	781.00	609.73	0.00	0.00	0.00
FBtr0074978	FBtr0074978	1652.00	1480.72	3.00	0.29	0.24
FBtr0074979	FBtr0074979	1387.00	1215.72	0.00	0.00	0.00
FBtr0074982	FBtr0074982	2673.00	2501.72	0.00	0.00	0.00
FBtr0074984	FBtr0074984	507.00	335.75	0.00	0.00	0.00
FBtr0074986	FBtr0074986	458.00	286.76	0.00	0.00	0.00
FBtr0074987	FBtr0074987	641.00	469.74	4.00	1.23	1.03
FBtr0074988	FBtr0074988	1772.00	1600.72	0.00	0.00	0.00
FBtr0074989	FBtr0074989	656.00	484.74	141.98	42.28	35.27
FBtr0074990	FBtr0074990	987.00	815.72	21.02	3.72	3.10
FBtr0074991	FBtr0074991	1227.00	1055.72	88.07	12.04	10.04
FBtr0074992	FBtr0074992	2948.00	2776.72	0.00	0.00	0.00
FBtr0074998	FBtr0074998	3066.00	2894.72	204.00	10.17	8.48
FBtr0075003	FBtr0075003	1724.00	1552.72	4.62	0.43	0.36
FBtr0075004	FBtr0075004	1397.00	1225.72	0.00	0.00	0.00
FBtr0075005	FBtr0075005	1509.00	1337.72	1.19	0.13	0.11
FBtr0075007	FBtr0075007	1441.00	1269.72	0.00	0.00	0.00
FBtr0075008	FBtr0075008	1614.00	1442.72	0.00	0.00	0.00
FBtr0075009	FBtr0075009	1532.00	1360.72	0.00	0.00	0.00
FBtr0075010	FBtr0075010	1377.00	1205.72	0.00	0.00	0.00
FBtr0075011	FBtr0075011	1490.00	1318.72	0.00	0.00	0.00
FBtr0075012	FBtr0075012	1478.00	1306.72	1.19	0.13	0.11
FBtr0075013	FBtr0075013	1848.00	1676.72	0.00	0.00	0.00
FBtr0075014	FBtr0075014	3541.00	3369.72	0.00	0.00	0.00
FBtr0075015	FBtr0075015	681.00	509.73	0.00	0.00	0.00
FBtr0075017	FBtr0075017	2053.00	1881.72	345.69	26.52	22.12
FBtr0075018	FBtr0075018	995.00	823.72	52.42	9.19	7.66
FBtr0075019	FBtr0075019	2377.00	2205.72	91.88	6.01	5.02
FBtr0075020	FBtr0075020	1668.00	1496.72	478.35	46.13	38.48
FBtr0075021	FBtr0075021	2231.00	2059.72	33.77	2.37	1.97
FBtr0075022	FBtr0075022	742.00	570.73	74.00	18.72	15.61
FBtr0075023	FBtr0075023	1309.00	1137.72	4.00	0.51	0.42
FBtr0075024	FBtr0075024	674.00	502.74	0.00	0.00	0.00
FBtr0075025	FBtr0075025	2062.00	1890.72	120.00	9.16	7.64
FBtr0075026	FBtr0075026	1749.00	1577.72	274.00	25.07	20.91
FBtr0075027	FBtr0075027	1008.00	836.72	29.00	5.00	4.17
FBtr0075028	FBtr0075028	3839.00	3667.72	0.00	0.00	0.00
FBtr0075029	FBtr0075029	3673.00	3501.72	1.83	0.08	0.06
FBtr0075032	FBtr0075032	1182.00	1010.72	71.00	10.14	8.46
FBtr0075033	FBtr0075033	1233.00	1061.72	231.00	31.41	26.20
FBtr0075034	FBtr0075034	1328.00	1156.72	521.00	65.01	54.23
FBtr0075035	FBtr0075035	2483.00	2311.72	789.68	49.31	41.13
FBtr0075036	FBtr0075036	2053.00	1881.72	44.84	3.44	2.87
FBtr0075037	FBtr0075037	2782.00	2610.72	595.94	32.95	27.48
FBtr0075038	FBtr0075038	1201.00	1029.72	0.00	0.00	0.00
FBtr0075039	FBtr0075039	5051.00	4879.72	35.00	1.04	0.86
FBtr0075040	FBtr0075040	1856.00	1684.72	0.00	0.00	0.00
FBtr0075041	FBtr0075041	2522.00	2350.72	75.57	4.64	3.87
FBtr0075042	FBtr0075042	3079.00	2907.72	10.16	0.50	0.42
FBtr0075043	FBtr0075043	2983.00	2811.72	8.41	0.43	0.36
FBtr0075044	FBtr0075044	2968.00	2796.72	18.18	0.94	0.78
FBtr0075045	FBtr0075045	3142.00	2970.72	4.68	0.23	0.19
FBtr0075046	FBtr0075046	2419.00	2247.72	2.00	0.13	0.11
FBtr0075048	FBtr0075048	1328.00	1156.72	0.00	0.00	0.00
FBtr0075049	FBtr0075049	3975.00	3803.72	21.31	0.81	0.67
FBtr0075050	FBtr0075050	1785.00	1613.72	207.00	18.52	15.44
FBtr0075051	FBtr0075051	616.00	444.74	45.00	14.61	12.18
FBtr0075053	FBtr0075053	1212.00	1040.72	0.00	0.00	0.00
FBtr0075054	FBtr0075054	713.00	541.73	105.00	27.98	23.34
FBtr0075055	FBtr0075055	1221.00	1049.72	317.00	43.59	36.36
FBtr0075056	FBtr0075056	1124.00	952.72	249.49	37.80	31.53
FBtr0075057	FBtr0075057	1183.00	1011.72	59.51	8.49	7.08
FBtr0075058	FBtr0075058	1993.00	1821.72	1191.00	94.37	78.71
FBtr0075062	FBtr0075062	1391.00	1219.72	8.90	1.05	0.88
FBtr0075063	FBtr0075063	595.00	423.74	31.40	10.70	8.92
FBtr0075064	FBtr0075064	5316.00	5144.72	1448.00	40.63	33.89
FBtr0075065	FBtr0075065	741.00	569.73	0.00	0.00	0.00
FBtr0075066	FBtr0075066	648.00	476.74	22656.06	6859.72	5721.78
FBtr0075067	FBtr0075067	1281.00	1109.72	148.00	19.25	16.06
FBtr0075068	FBtr0075068	3309.00	3137.72	404.00	18.59	15.50
FBtr0075069	FBtr0075069	1325.00	1153.72	0.00	0.00	0.00
FBtr0075071	FBtr0075071	988.00	816.72	0.00	0.00	0.00
FBtr0075074	FBtr0075074	1802.00	1630.72	348.00	30.80	25.69
FBtr0075075	FBtr0075075	892.00	720.72	94.00	18.83	15.70
FBtr0075076	FBtr0075076	1585.00	1413.72	2579.00	263.32	219.64
FBtr0075077	FBtr0075077	3373.00	3201.72	198.31	8.94	7.46
FBtr0075078	FBtr0075078	3309.00	3137.72	34.08	1.57	1.31
FBtr0075080	FBtr0075080	1779.00	1607.72	0.00	0.00	0.00
FBtr0075081	FBtr0075081	2572.00	2400.72	585.24	35.19	29.35
FBtr0075082	FBtr0075082	2600.00	2428.72	21.21	1.26	1.05
FBtr0075083	FBtr0075083	2484.00	2312.72	1637.89	102.23	85.27
FBtr0075084	FBtr0075084	7804.00	7632.72	371.47	7.02	5.86
FBtr0075086	FBtr0075086	5407.00	5235.72	734.64	20.25	16.89
FBtr0075087	FBtr0075087	3980.00	3808.72	0.00	0.00	0.00
FBtr0075088	FBtr0075088	1640.00	1468.72	44.00	4.32	3.61
FBtr0075089	FBtr0075089	1325.00	1153.72	17.00	2.13	1.77
FBtr0075090	FBtr0075090	1144.00	972.72	0.00	0.00	0.00
FBtr0075091	FBtr0075091	1614.00	1442.72	220.99	22.11	18.44
FBtr0075092	FBtr0075092	847.00	675.73	469.65	100.32	83.68
FBtr0075094	FBtr0075094	1501.00	1329.72	153.76	16.69	13.92
FBtr0075095	FBtr0075095	1439.00	1267.72	0.00	0.00	0.00
FBtr0075096	FBtr0075096	1341.00	1169.72	289.24	35.69	29.77
FBtr0075098	FBtr0075098	3916.00	3744.72	2532.16	97.61	81.41
FBtr0075099	FBtr0075099	470.00	298.76	0.00	0.00	0.00
FBtr0075101	FBtr0075101	1407.00	1235.72	0.00	0.00	0.00
FBtr0075108	FBtr0075108	2002.00	1830.72	134.00	10.57	8.81
FBtr0075112	FBtr0075112	1469.00	1297.72	0.00	0.00	0.00
FBtr0075115	FBtr0075115	242.00	70.82	0.00	0.00	0.00
FBtr0075116	FBtr0075116	241.00	69.82	0.00	0.00	0.00
FBtr0075117	FBtr0075117	1029.00	857.72	0.00	0.00	0.00
FBtr0075119	FBtr0075119	1382.00	1210.72	0.00	0.00	0.00
FBtr0075120	FBtr0075120	901.00	729.72	17.00	3.36	2.80
FBtr0075121	FBtr0075121	825.00	653.73	299.00	66.02	55.07
FBtr0075122	FBtr0075122	2816.00	2644.72	96.00	5.24	4.37
FBtr0075123	FBtr0075123	1436.00	1264.72	37.00	4.22	3.52
FBtr0075124	FBtr0075124	1455.00	1283.72	0.00	0.00	0.00
FBtr0075125	FBtr0075125	4876.00	4704.72	11.85	0.36	0.30
FBtr0075126	FBtr0075126	1318.00	1146.72	0.00	0.00	0.00
FBtr0075127	FBtr0075127	986.00	814.72	0.00	0.00	0.00
FBtr0075129	FBtr0075129	699.00	527.73	0.00	0.00	0.00
FBtr0075130	FBtr0075130	1699.00	1527.72	0.00	0.00	0.00
FBtr0075132	FBtr0075132	2074.00	1902.72	0.00	0.00	0.00
FBtr0075133	FBtr0075133	4018.00	3846.72	16.83	0.63	0.53
FBtr0075134	FBtr0075134	3755.00	3583.72	0.00	0.00	0.00
FBtr0075135	FBtr0075135	1628.00	1456.72	2.00	0.20	0.17
FBtr0075136	FBtr0075136	1544.00	1372.72	349.00	36.70	30.61
FBtr0075137	FBtr0075137	2418.00	2246.72	0.00	0.00	0.00
FBtr0075139	FBtr0075139	4071.00	3899.72	12.61	0.47	0.39
FBtr0075140	FBtr0075140	2252.00	2080.72	29.81	2.07	1.72
FBtr0075141	FBtr0075141	2477.00	2305.72	87.40	5.47	4.56
FBtr0075142	FBtr0075142	3171.00	2999.72	3.21	0.15	0.13
FBtr0075143	FBtr0075143	1894.00	1722.72	1.00	0.08	0.07
FBtr0075144	FBtr0075144	1485.00	1313.72	109.00	11.98	9.99
FBtr0075147	FBtr0075147	992.00	820.72	0.00	0.00	0.00
FBtr0075148	FBtr0075148	4536.00	4364.72	328.63	10.87	9.07
FBtr0075149	FBtr0075149	5769.00	5597.72	119.51	3.08	2.57
FBtr0075150	FBtr0075150	6077.00	5905.72	23.69	0.58	0.48
FBtr0075151	FBtr0075151	3750.00	3578.72	1635.96	65.99	55.04
FBtr0075152	FBtr0075152	2917.00	2745.72	510.00	26.81	22.36
FBtr0075153	FBtr0075153	3553.00	3381.72	1319.00	56.30	46.96
FBtr0075154	FBtr0075154	1414.00	1242.72	0.00	0.00	0.00
FBtr0075155	FBtr0075155	1519.00	1347.72	4.00	0.43	0.36
FBtr0075157	FBtr0075157	661.00	489.74	3.00	0.88	0.74
FBtr0075159	FBtr0075159	2147.00	1975.72	0.00	0.00	0.00
FBtr0075160	FBtr0075160	1763.00	1591.72	437.91	39.71	33.12
FBtr0075161	FBtr0075161	1288.00	1116.72	147.00	19.00	15.85
FBtr0075162	FBtr0075162	1021.00	849.72	8.20	1.39	1.16
FBtr0075163	FBtr0075163	430.00	258.76	0.00	0.00	0.00
FBtr0075164	FBtr0075164	349.00	177.78	0.00	0.00	0.00
FBtr0075167	FBtr0075167	1553.00	1381.72	0.00	0.00	0.00
FBtr0075169	FBtr0075169	1326.00	1154.72	1.00	0.13	0.10
FBtr0075170	FBtr0075170	2112.00	1940.72	151.00	11.23	9.37
FBtr0075171	FBtr0075171	2203.00	2031.72	2855.00	202.84	169.19
FBtr0075173	FBtr0075173	3704.00	3532.72	0.00	0.00	0.00
FBtr0075174	FBtr0075174	421.00	249.77	5.00	2.89	2.41
FBtr0075175	FBtr0075175	1587.00	1415.72	518.76	52.89	44.12
FBtr0075181	FBtr0075181	833.00	661.73	1.00	0.22	0.18
FBtr0075182	FBtr0075182	3823.00	3651.72	463.90	18.34	15.30
FBtr0075184	FBtr0075184	657.00	485.74	610.00	181.27	151.20
FBtr0075186	FBtr0075186	2778.00	2606.72	2.00	0.11	0.09
FBtr0075187	FBtr0075187	2001.00	1829.72	0.00	0.00	0.00
FBtr0075188	FBtr0075188	1442.00	1270.72	18.00	2.04	1.71
FBtr0075190	FBtr0075190	2588.00	2416.72	1163.58	69.50	57.97
FBtr0075191	FBtr0075191	2584.00	2412.72	1708.41	102.21	85.25
FBtr0075192	FBtr0075192	1814.00	1642.72	0.00	0.00	0.00
FBtr0075193	FBtr0075193	1694.00	1522.72	1.00	0.09	0.08
FBtr0075194	FBtr0075194	1688.00	1516.72	1.00	0.10	0.08
FBtr0075195	FBtr0075195	5104.00	4932.72	1.00	0.03	0.02
FBtr0075196	FBtr0075196	4147.00	3975.72	797.58	28.96	24.15
FBtr0075197	FBtr0075197	1354.00	1182.72	86.53	10.56	8.81
FBtr0075198	FBtr0075198	2446.00	2274.72	1140.14	72.35	60.35
FBtr0075199	FBtr0075199	2792.00	2620.72	178.24	9.82	8.19
FBtr0075200	FBtr0075200	2691.00	2519.72	2735.62	156.71	130.72
FBtr0075201	FBtr0075201	980.00	808.72	643.00	114.77	95.73
FBtr0075202	FBtr0075202	6012.00	5840.72	2.39	0.06	0.05
FBtr0075203	FBtr0075203	6012.00	5840.72	2.39	0.06	0.05
FBtr0075204	FBtr0075204	5059.00	4887.72	177.84	5.25	4.38
FBtr0075205	FBtr0075205	4305.00	4133.72	1020.47	35.63	29.72
FBtr0075206	FBtr0075206	3267.00	3095.72	51.82	2.42	2.02
FBtr0075207	FBtr0075207	1452.00	1280.72	0.00	0.00	0.00
FBtr0075208	FBtr0075208	4062.00	3890.72	520.00	19.29	16.09
FBtr0075209	FBtr0075209	2058.00	1886.72	285.00	21.80	18.19
FBtr0075210	FBtr0075210	2094.00	1922.72	311.47	23.38	19.50
FBtr0075212	FBtr0075212	1138.00	966.72	0.00	0.00	0.00
FBtr0075213	FBtr0075213	571.00	399.74	0.00	0.00	0.00
FBtr0075214	FBtr0075214	1653.00	1481.72	0.00	0.00	0.00
FBtr0075215	FBtr0075215	4682.00	4510.72	222.00	7.10	5.93
FBtr0075216	FBtr0075216	2130.00	1958.72	0.00	0.00	0.00
FBtr0075217	FBtr0075217	417.00	245.77	814.00	478.08	398.77
FBtr0075218	FBtr0075218	1928.00	1756.72	157.00	12.90	10.76
FBtr0075219	FBtr0075219	6404.00	6232.72	0.00	0.00	0.00
FBtr0075220	FBtr0075220	762.00	590.73	294.00	71.84	59.92
FBtr0075221	FBtr0075221	1950.00	1778.72	4.00	0.32	0.27
FBtr0075222	FBtr0075222	654.00	482.74	0.00	0.00	0.00
FBtr0075223	FBtr0075223	990.00	818.72	0.00	0.00	0.00
FBtr0075224	FBtr0075224	1028.00	856.72	0.00	0.00	0.00
FBtr0075225	FBtr0075225	1132.00	960.72	0.00	0.00	0.00
FBtr0075226	FBtr0075226	1960.00	1788.72	17.00	1.37	1.14
FBtr0075227	FBtr0075227	1064.00	892.72	49.73	8.04	6.71
FBtr0075228	FBtr0075228	1609.00	1437.72	964.67	96.85	80.78
FBtr0075229	FBtr0075229	1391.00	1219.72	254.00	30.06	25.07
FBtr0075230	FBtr0075230	719.00	547.73	57.00	15.02	12.53
FBtr0075231	FBtr0075231	3109.00	2937.72	450.00	22.11	18.44
FBtr0075232	FBtr0075232	3624.00	3452.72	65.00	2.72	2.27
FBtr0075233	FBtr0075233	4054.00	3882.72	0.00	0.00	0.00
FBtr0075234	FBtr0075234	2927.00	2755.72	0.00	0.00	0.00
FBtr0075235	FBtr0075235	3057.00	2885.72	0.00	0.00	0.00
FBtr0075238	FBtr0075238	2504.00	2332.72	0.00	0.00	0.00
FBtr0075239	FBtr0075239	6508.00	6336.72	0.00	0.00	0.00
FBtr0075240	FBtr0075240	6493.00	6321.72	0.00	0.00	0.00
FBtr0075241	FBtr0075241	1396.00	1224.72	0.00	0.00	0.00
FBtr0075242	FBtr0075242	2367.00	2195.72	0.00	0.00	0.00
FBtr0075243	FBtr0075243	909.00	737.72	0.00	0.00	0.00
FBtr0075245	FBtr0075245	1861.00	1689.72	332.22	28.38	23.67
FBtr0075246	FBtr0075246	1791.00	1619.72	110.20	9.82	8.19
FBtr0075247	FBtr0075247	1215.00	1043.72	0.00	0.00	0.00
FBtr0075248	FBtr0075248	901.00	729.72	0.00	0.00	0.00
FBtr0075249	FBtr0075249	843.00	671.73	0.00	0.00	0.00
FBtr0075250	FBtr0075250	1206.00	1034.72	0.00	0.00	0.00
FBtr0075251	FBtr0075251	3105.00	2933.72	1715.27	84.39	70.39
FBtr0075252	FBtr0075252	2816.00	2644.72	55.73	3.04	2.54
FBtr0075258	FBtr0075258	2064.00	1892.72	45.00	3.43	2.86
FBtr0075261	FBtr0075261	743.00	571.73	0.00	0.00	0.00
FBtr0075263	FBtr0075263	4384.00	4212.72	9.64	0.33	0.28
FBtr0075264	FBtr0075264	3698.00	3526.72	0.00	0.00	0.00
FBtr0075266	FBtr0075266	4381.00	4209.72	75.17	2.58	2.15
FBtr0075267	FBtr0075267	3718.00	3546.72	576.42	23.46	19.57
FBtr0075268	FBtr0075268	3691.00	3519.72	1284.81	52.69	43.95
FBtr0075269	FBtr0075269	3742.00	3570.72	95.37	3.86	3.22
FBtr0075274	FBtr0075274	3675.00	3503.72	964.00	39.71	33.13
FBtr0075275	FBtr0075275	2790.00	2618.72	189.00	10.42	8.69
FBtr0075278	FBtr0075278	1198.00	1026.72	197.00	27.70	23.10
FBtr0075279	FBtr0075279	1551.00	1379.72	229.00	23.96	19.98
FBtr0075282	FBtr0075282	2335.00	2163.72	0.00	0.00	0.00
FBtr0075283	FBtr0075283	2028.00	1856.72	294.00	22.86	19.06
FBtr0075284	FBtr0075284	1418.00	1246.72	1.00	0.12	0.10
FBtr0075285	FBtr0075285	2173.00	2001.72	0.00	0.00	0.00
FBtr0075286	FBtr0075286	530.00	358.75	85.66	34.47	28.75
FBtr0075290	FBtr0075290	567.00	395.74	0.00	0.00	0.00
FBtr0075291	FBtr0075291	2244.00	2072.72	4.00	0.28	0.23
FBtr0075293	FBtr0075293	2482.00	2310.72	914.68	57.14	47.66
FBtr0075294	FBtr0075294	2603.00	2431.72	60.84	3.61	3.01
FBtr0075295	FBtr0075295	2552.00	2380.72	11.47	0.70	0.58
FBtr0075297	FBtr0075297	5195.00	5023.72	48.77	1.40	1.17
FBtr0075300	FBtr0075300	1491.00	1319.72	0.00	0.00	0.00
FBtr0075301	FBtr0075301	1357.00	1185.72	0.00	0.00	0.00
FBtr0075302	FBtr0075302	2069.00	1897.72	1.00	0.08	0.06
FBtr0075303	FBtr0075303	2192.00	2020.72	0.00	0.00	0.00
FBtr0075304	FBtr0075304	1539.00	1367.72	0.00	0.00	0.00
FBtr0075305	FBtr0075305	1673.00	1501.72	0.00	0.00	0.00
FBtr0075306	FBtr0075306	2251.00	2079.72	0.00	0.00	0.00
FBtr0075307	FBtr0075307	1792.00	1620.72	1.00	0.09	0.07
FBtr0075308	FBtr0075308	995.00	823.72	536.00	93.93	78.34
FBtr0075309	FBtr0075309	1686.00	1514.72	0.00	0.00	0.00
FBtr0075310	FBtr0075310	855.00	683.73	51.73	10.92	9.11
FBtr0075311	FBtr0075311	1404.00	1232.72	0.00	0.00	0.00
FBtr0075312	FBtr0075312	3649.00	3477.72	32.69	1.36	1.13
FBtr0075313	FBtr0075313	3691.00	3519.72	699.36	28.68	23.92
FBtr0075314	FBtr0075314	465.00	293.76	160.00	78.62	65.58
FBtr0075316	FBtr0075316	2187.00	2015.72	6.00	0.43	0.36
FBtr0075317	FBtr0075317	1393.00	1221.72	0.00	0.00	0.00
FBtr0075318	FBtr0075318	8461.00	8289.72	103.62	1.80	1.50
FBtr0075319	FBtr0075319	460.00	288.76	8.61	4.30	3.59
FBtr0075320	FBtr0075320	688.00	516.73	0.00	0.00	0.00
FBtr0075321	FBtr0075321	2005.00	1833.72	0.00	0.00	0.00
FBtr0075322	FBtr0075322	4158.00	3986.72	12.55	0.45	0.38
FBtr0075323	FBtr0075323	3177.00	3005.72	136.00	6.53	5.45
FBtr0075324	FBtr0075324	1486.00	1314.72	478.09	52.49	43.78
FBtr0075325	FBtr0075325	1570.00	1398.72	278.47	28.74	23.97
FBtr0075326	FBtr0075326	2010.00	1838.72	139.90	10.98	9.16
FBtr0075327	FBtr0075327	1826.00	1654.72	84.10	7.34	6.12
FBtr0075328	FBtr0075328	1238.00	1066.72	477.00	64.55	53.84
FBtr0075329	FBtr0075329	1757.00	1585.72	978.00	89.03	74.26
FBtr0075330	FBtr0075330	5454.00	5282.72	1096.00	29.95	24.98
FBtr0075331	FBtr0075331	774.00	602.73	0.00	0.00	0.00
FBtr0075332	FBtr0075332	3191.00	3019.72	361.98	17.30	14.43
FBtr0075333	FBtr0075333	2482.00	2310.72	74.02	4.62	3.86
FBtr0075336	FBtr0075336	1047.00	875.72	0.00	0.00	0.00
FBtr0075337	FBtr0075337	1826.00	1654.72	258.00	22.51	18.77
FBtr0075338	FBtr0075338	1349.00	1177.72	2.00	0.25	0.20
FBtr0075339	FBtr0075339	367.00	195.78	101.62	74.92	62.49
FBtr0075341	FBtr0075341	6757.00	6585.72	4237.20	92.87	77.46
FBtr0075344	FBtr0075344	7543.00	7371.72	622.69	12.19	10.17
FBtr0075345	FBtr0075345	1520.00	1348.72	3179.00	340.23	283.79
FBtr0075346	FBtr0075346	3145.00	2973.72	0.00	0.00	0.00
FBtr0075347	FBtr0075347	2209.00	2037.72	200.00	14.17	11.82
FBtr0075348	FBtr0075348	623.00	451.74	4.00	1.28	1.07
FBtr0075350	FBtr0075350	2793.00	2621.72	0.00	0.00	0.00
FBtr0075351	FBtr0075351	671.00	499.74	0.00	0.00	0.00
FBtr0075352	FBtr0075352	694.00	522.73	683.69	188.79	157.47
FBtr0075353	FBtr0075353	1030.00	858.72	26.31	4.42	3.69
FBtr0075354	FBtr0075354	1825.00	1653.72	45.00	3.93	3.28
FBtr0075355	FBtr0075355	2784.00	2612.72	1709.84	94.46	78.79
FBtr0075356	FBtr0075356	2445.00	2273.72	136.16	8.64	7.21
FBtr0075357	FBtr0075357	6006.00	5834.72	0.00	0.00	0.00
FBtr0075358	FBtr0075358	2255.00	2083.72	122.86	8.51	7.10
FBtr0075359	FBtr0075359	1412.00	1240.72	406.00	47.23	39.40
FBtr0075360	FBtr0075360	944.00	772.72	969.00	181.01	150.98
FBtr0075361	FBtr0075361	1154.00	982.72	311.75	45.79	38.19
FBtr0075363	FBtr0075363	3686.00	3514.72	534.43	21.95	18.31
FBtr0075364	FBtr0075364	687.00	515.73	0.00	0.00	0.00
FBtr0075365	FBtr0075365	897.00	725.72	221.00	43.96	36.66
FBtr0075366	FBtr0075366	544.00	372.75	0.00	0.00	0.00
FBtr0075369	FBtr0075369	538.00	366.75	0.00	0.00	0.00
FBtr0075370	FBtr0075370	539.00	367.75	0.00	0.00	0.00
FBtr0075371	FBtr0075371	572.00	400.74	0.00	0.00	0.00
FBtr0075372	FBtr0075372	606.00	434.74	0.00	0.00	0.00
FBtr0075375	FBtr0075375	798.00	626.73	0.00	0.00	0.00
FBtr0075376	FBtr0075376	402.00	230.77	0.00	0.00	0.00
FBtr0075377	FBtr0075377	3310.00	3138.72	1.00	0.05	0.04
FBtr0075378	FBtr0075378	993.00	821.72	0.00	0.00	0.00
FBtr0075379	FBtr0075379	709.00	537.73	224.00	60.13	50.15
FBtr0075381	FBtr0075381	1180.00	1008.72	118.00	16.89	14.08
FBtr0075382	FBtr0075382	1148.00	976.72	0.00	0.00	0.00
FBtr0075383	FBtr0075383	809.00	637.73	0.00	0.00	0.00
FBtr0075384	FBtr0075384	934.00	762.72	22.00	4.16	3.47
FBtr0075386	FBtr0075386	4006.00	3834.72	45.36	1.71	1.42
FBtr0075387	FBtr0075387	4082.00	3910.72	279.24	10.31	8.60
FBtr0075388	FBtr0075388	1505.00	1333.72	2.00	0.22	0.18
FBtr0075389	FBtr0075389	1748.00	1576.72	1468.39	134.43	112.13
FBtr0075390	FBtr0075390	3436.00	3264.72	359.00	15.87	13.24
FBtr0075391	FBtr0075391	2146.00	1974.72	1.00	0.07	0.06
FBtr0075392	FBtr0075392	949.00	777.72	0.00	0.00	0.00
FBtr0075393	FBtr0075393	1085.00	913.72	472.80	74.69	62.30
FBtr0075394	FBtr0075394	1648.00	1476.72	57.82	5.65	4.71
FBtr0075395	FBtr0075395	879.00	707.73	125.16	25.53	21.29
FBtr0075398	FBtr0075398	1769.00	1597.72	5.00	0.45	0.38
FBtr0075399	FBtr0075399	1828.00	1656.72	0.00	0.00	0.00
FBtr0075400	FBtr0075400	828.00	656.73	0.00	0.00	0.00
FBtr0075408	FBtr0075408	2822.00	2650.72	150.00	8.17	6.81
FBtr0075409	FBtr0075409	3496.00	3324.72	5.00	0.22	0.18
FBtr0075410	FBtr0075410	1771.00	1599.72	1020.00	92.04	76.77
FBtr0075411	FBtr0075411	1700.00	1528.72	46.00	4.34	3.62
