gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0081416	FBtr0081416	1501.00	1319.11	107.52	9.94	7.98
FBtr0081417	FBtr0081417	1172.00	990.11	273.26	33.66	27.02
FBtr0081418	FBtr0081418	1244.00	1062.11	1437.93	165.13	132.56
FBtr0081419	FBtr0081419	1181.00	999.11	281.00	34.30	27.54
FBtr0081420	FBtr0081420	1541.00	1359.11	0.00	0.00	0.00
FBtr0081422	FBtr0081422	1126.00	944.11	1024.17	132.31	106.22
FBtr0081423	FBtr0081423	1276.00	1094.11	30.59	3.41	2.74
FBtr0081424	FBtr0081424	1056.00	874.11	2.00	0.28	0.22
FBtr0081425	FBtr0081425	1688.00	1506.11	0.00	0.00	0.00
FBtr0081426	FBtr0081426	1150.00	968.11	7.00	0.88	0.71
FBtr0081427	FBtr0081427	678.00	496.13	44.00	10.82	8.68
FBtr0081428	FBtr0081428	689.00	507.13	777.37	186.97	150.09
FBtr0081429	FBtr0081429	1151.00	969.11	8.00	1.01	0.81
FBtr0081430	FBtr0081430	1231.00	1049.11	12.96	1.51	1.21
FBtr0081438	FBtr0081438	963.00	781.12	228.71	35.71	28.67
FBtr0081439	FBtr0081439	2930.00	2748.11	471.00	20.90	16.78
FBtr0081440	FBtr0081440	4863.00	4681.11	136.59	3.56	2.86
FBtr0081441	FBtr0081441	4920.00	4738.11	0.00	0.00	0.00
FBtr0081442	FBtr0081442	5128.00	4946.11	0.00	0.00	0.00
FBtr0081443	FBtr0081443	5071.00	4889.11	978.79	24.42	19.60
FBtr0081444	FBtr0081444	4758.00	4576.11	0.00	0.00	0.00
FBtr0081445	FBtr0081445	3041.00	2859.11	320.82	13.69	10.99
FBtr0081446	FBtr0081446	5023.00	4841.11	214.23	5.40	4.33
FBtr0081447	FBtr0081447	5080.00	4898.11	0.00	0.00	0.00
FBtr0081448	FBtr0081448	933.00	751.12	0.00	0.00	0.00
FBtr0081449	FBtr0081449	905.00	723.12	0.00	0.00	0.00
FBtr0081450	FBtr0081450	1198.00	1016.11	0.00	0.00	0.00
FBtr0081452	FBtr0081452	659.00	477.13	3.00	0.77	0.62
FBtr0081453	FBtr0081453	595.00	413.14	1.00	0.30	0.24
FBtr0081454	FBtr0081454	695.00	513.13	0.00	0.00	0.00
FBtr0081455	FBtr0081455	1599.00	1417.11	0.00	0.00	0.00
FBtr0081459	FBtr0081459	3019.00	2837.11	499.00	21.45	17.22
FBtr0081460	FBtr0081460	1261.00	1079.11	207.00	23.40	18.78
FBtr0081461	FBtr0081461	3340.00	3158.11	93.08	3.59	2.89
FBtr0081464	FBtr0081464	1453.00	1271.11	0.00	0.00	0.00
FBtr0081465	FBtr0081465	1579.00	1397.11	249.00	21.74	17.45
FBtr0081466	FBtr0081466	4788.00	4606.11	0.00	0.00	0.00
FBtr0081467	FBtr0081467	4794.00	4612.11	0.00	0.00	0.00
FBtr0081468	FBtr0081468	1669.00	1487.11	967.00	79.31	63.67
FBtr0081469	FBtr0081469	1335.00	1153.11	0.00	0.00	0.00
FBtr0081470	FBtr0081470	1757.00	1575.11	698.91	54.12	43.45
FBtr0081471	FBtr0081471	1806.00	1624.11	721.40	54.18	43.49
FBtr0081472	FBtr0081472	2391.00	2209.11	822.00	45.38	36.43
FBtr0081473	FBtr0081473	2732.00	2550.11	4275.98	204.52	164.18
FBtr0081475	FBtr0081475	2820.00	2638.11	324.85	15.02	12.06
FBtr0081476	FBtr0081476	3417.00	3235.11	0.00	0.00	0.00
FBtr0081478	FBtr0081478	2722.00	2540.11	37.23	1.79	1.44
FBtr0081479	FBtr0081479	4844.00	4662.11	40.80	1.07	0.86
FBtr0081480	FBtr0081480	3291.00	3109.11	338.97	13.30	10.68
FBtr0081481	FBtr0081481	4828.00	4646.11	0.00	0.00	0.00
FBtr0081482	FBtr0081482	931.00	749.12	529.99	86.29	69.27
FBtr0081483	FBtr0081483	4222.00	4040.11	53.46	1.61	1.30
FBtr0081484	FBtr0081484	2431.00	2249.11	71.03	3.85	3.09
FBtr0081485	FBtr0081485	1363.00	1181.11	4.53	0.47	0.38
FBtr0081486	FBtr0081486	1097.00	915.11	12.47	1.66	1.33
FBtr0081487	FBtr0081487	2064.00	1882.11	371.79	24.09	19.34
FBtr0081488	FBtr0081488	2541.00	2359.11	162.00	8.38	6.72
FBtr0081490	FBtr0081490	1014.00	832.11	1.74	0.26	0.20
FBtr0081491	FBtr0081491	888.00	706.12	8.44	1.46	1.17
FBtr0081493	FBtr0081493	4912.00	4730.11	0.00	0.00	0.00
FBtr0081494	FBtr0081494	4771.00	4589.11	0.00	0.00	0.00
FBtr0081495	FBtr0081495	4691.00	4509.11	95.15	2.57	2.07
FBtr0081499	FBtr0081499	2335.00	2153.11	413.30	23.41	18.79
FBtr0081500	FBtr0081500	1065.00	883.11	3.43	0.47	0.38
FBtr0081501	FBtr0081501	1485.00	1303.11	501.00	46.89	37.64
FBtr0081502	FBtr0081502	3163.00	2981.11	189.71	7.76	6.23
FBtr0081503	FBtr0081503	3973.00	3791.11	1019.14	32.79	26.32
FBtr0081504	FBtr0081504	3724.00	3542.11	0.00	0.00	0.00
FBtr0081507	FBtr0081507	2074.00	1892.11	0.00	0.00	0.00
FBtr0081508	FBtr0081508	1119.00	937.11	1.00	0.13	0.10
FBtr0081509	FBtr0081509	1146.00	964.11	0.00	0.00	0.00
FBtr0081510	FBtr0081510	1146.00	964.11	1.00	0.13	0.10
FBtr0081511	FBtr0081511	1116.00	934.11	2.00	0.26	0.21
FBtr0081512	FBtr0081512	1905.00	1723.11	6378.57	451.51	362.46
FBtr0081513	FBtr0081513	2515.00	2333.11	222.88	11.65	9.35
FBtr0081514	FBtr0081514	1411.00	1229.11	18.35	1.82	1.46
FBtr0081516	FBtr0081516	4704.00	4522.11	6.00	0.16	0.13
FBtr0081517	FBtr0081517	3624.00	3442.11	3.00	0.11	0.09
FBtr0081518	FBtr0081518	1519.00	1337.11	56.40	5.15	4.13
FBtr0081519	FBtr0081519	1675.00	1493.11	0.00	0.00	0.00
FBtr0081520	FBtr0081520	4514.00	4332.11	8.60	0.24	0.19
FBtr0081522	FBtr0081522	1110.00	928.11	0.00	0.00	0.00
FBtr0081524	FBtr0081524	4276.00	4094.11	0.00	0.00	0.00
FBtr0081525	FBtr0081525	3837.00	3655.11	200.60	6.69	5.37
FBtr0081527	FBtr0081527	3300.00	3118.11	0.00	0.00	0.00
FBtr0081534	FBtr0081534	1230.00	1048.11	0.00	0.00	0.00
FBtr0081538	FBtr0081538	1980.00	1798.11	1872.25	127.00	101.95
FBtr0081540	FBtr0081540	1958.00	1776.11	3.00	0.21	0.17
FBtr0081541	FBtr0081541	6006.00	5824.11	0.00	0.00	0.00
FBtr0081544	FBtr0081544	2123.00	1941.11	235.00	14.77	11.85
FBtr0081545	FBtr0081545	1825.00	1643.11	0.00	0.00	0.00
FBtr0081546	FBtr0081546	1749.00	1567.11	8.00	0.62	0.50
FBtr0081547	FBtr0081547	1754.00	1572.11	3.88	0.30	0.24
FBtr0081549	FBtr0081549	1836.00	1654.11	0.00	0.00	0.00
FBtr0081550	FBtr0081550	2017.00	1835.11	613.00	40.74	32.71
FBtr0081552	FBtr0081552	637.00	455.13	21.00	5.63	4.52
FBtr0081553	FBtr0081553	2646.00	2464.11	82.00	4.06	3.26
FBtr0081554	FBtr0081554	1426.00	1244.11	3.00	0.29	0.24
FBtr0081559	FBtr0081559	911.00	729.12	216.00	36.13	29.01
FBtr0081562	FBtr0081562	559.00	377.14	12.47	4.03	3.24
FBtr0081563	FBtr0081563	1532.00	1350.11	183.00	16.53	13.27
FBtr0081564	FBtr0081564	977.00	795.12	0.00	0.00	0.00
FBtr0081566	FBtr0081566	1005.00	823.11	1.00	0.15	0.12
FBtr0081567	FBtr0081567	1437.00	1255.11	0.00	0.00	0.00
FBtr0081568	FBtr0081568	1016.00	834.11	213.00	31.15	25.00
FBtr0081569	FBtr0081569	2802.00	2620.11	293.00	13.64	10.95
FBtr0081570	FBtr0081570	5916.00	5734.11	3.00	0.06	0.05
FBtr0081571	FBtr0081571	5115.00	4933.11	0.00	0.00	0.00
FBtr0081572	FBtr0081572	4341.00	4159.11	0.00	0.00	0.00
FBtr0081573	FBtr0081573	1993.00	1811.11	3.00	0.20	0.16
FBtr0081576	FBtr0081576	856.00	674.12	52.00	9.41	7.55
FBtr0081577	FBtr0081577	1894.00	1712.11	47.00	3.35	2.69
FBtr0081578	FBtr0081578	3103.00	2921.11	0.00	0.00	0.00
FBtr0081580	FBtr0081580	1412.00	1230.11	0.00	0.00	0.00
FBtr0081581	FBtr0081581	1354.00	1172.11	0.00	0.00	0.00
FBtr0081582	FBtr0081582	1030.00	848.11	0.00	0.00	0.00
FBtr0081583	FBtr0081583	1107.00	925.11	0.00	0.00	0.00
FBtr0081584	FBtr0081584	358.00	176.18	0.00	0.00	0.00
FBtr0081585	FBtr0081585	3262.00	3080.11	0.00	0.00	0.00
FBtr0081586	FBtr0081586	415.00	233.17	0.00	0.00	0.00
FBtr0081587	FBtr0081587	363.00	181.18	0.00	0.00	0.00
FBtr0081588	FBtr0081588	415.00	233.17	0.00	0.00	0.00
FBtr0081590	FBtr0081590	756.00	574.12	0.00	0.00	0.00
FBtr0081591	FBtr0081591	1380.00	1198.11	0.00	0.00	0.00
FBtr0081596	FBtr0081596	2899.00	2717.11	0.00	0.00	0.00
FBtr0081597	FBtr0081597	663.00	481.13	0.00	0.00	0.00
FBtr0081598	FBtr0081598	1415.00	1233.11	5.11	0.51	0.41
FBtr0081599	FBtr0081599	2572.00	2390.11	497.00	25.36	20.36
FBtr0081601	FBtr0081601	1532.00	1350.11	0.00	0.00	0.00
FBtr0081603	FBtr0081603	1925.00	1743.11	0.00	0.00	0.00
FBtr0081604	FBtr0081604	1725.00	1543.11	0.00	0.00	0.00
FBtr0081605	FBtr0081605	2422.00	2240.11	629.00	34.25	27.49
FBtr0081606	FBtr0081606	943.00	761.12	139.00	22.28	17.88
FBtr0081611	FBtr0081611	1657.00	1475.11	179.00	14.80	11.88
FBtr0081612	FBtr0081612	5006.00	4824.11	213.52	5.40	4.33
FBtr0081613	FBtr0081613	4823.00	4641.11	67.77	1.78	1.43
FBtr0081614	FBtr0081614	3883.00	3701.11	491.57	16.20	13.00
FBtr0081616	FBtr0081616	2399.00	2217.11	0.00	0.00	0.00
FBtr0081617	FBtr0081617	2382.00	2200.11	8.00	0.44	0.36
FBtr0081618	FBtr0081618	1833.00	1651.11	0.00	0.00	0.00
FBtr0081619	FBtr0081619	1542.00	1360.11	509.04	45.65	36.65
FBtr0081620	FBtr0081620	1526.00	1344.11	43.96	3.99	3.20
FBtr0081621	FBtr0081621	2739.00	2557.11	0.00	0.00	0.00
FBtr0081625	FBtr0081625	1774.00	1592.11	0.00	0.00	0.00
FBtr0081627	FBtr0081627	1387.00	1205.11	0.00	0.00	0.00
FBtr0081628	FBtr0081628	3425.00	3243.11	0.00	0.00	0.00
FBtr0081631	FBtr0081631	1098.00	916.11	0.00	0.00	0.00
FBtr0081633	FBtr0081633	2196.00	2014.11	0.00	0.00	0.00
FBtr0081634	FBtr0081634	3127.00	2945.11	274.57	11.37	9.13
FBtr0081635	FBtr0081635	1017.00	835.11	2665.73	389.34	312.55
FBtr0081636	FBtr0081636	991.00	809.11	32.74	4.94	3.96
FBtr0081637	FBtr0081637	985.00	803.11	17.25	2.62	2.10
FBtr0081638	FBtr0081638	914.00	732.12	129.00	21.49	17.25
FBtr0081639	FBtr0081639	1752.00	1570.11	43937.75	3413.22	2740.01
FBtr0081640	FBtr0081640	1943.00	1761.11	623.64	43.19	34.67
FBtr0081641	FBtr0081641	1792.00	1610.11	91.34	6.92	5.55
FBtr0081642	FBtr0081642	1328.00	1146.11	1000.00	106.42	85.43
FBtr0081643	FBtr0081643	2574.00	2392.11	311.72	15.89	12.76
FBtr0081645	FBtr0081645	1796.00	1614.11	360.00	27.20	21.84
FBtr0081646	FBtr0081646	4111.00	3929.11	0.00	0.00	0.00
FBtr0081647	FBtr0081647	4691.00	4509.11	0.00	0.00	0.00
FBtr0081648	FBtr0081648	4890.00	4708.11	0.00	0.00	0.00
FBtr0081649	FBtr0081649	4640.00	4458.11	0.00	0.00	0.00
FBtr0081650	FBtr0081650	4652.00	4470.11	0.00	0.00	0.00
FBtr0081651	FBtr0081651	4679.00	4497.11	0.00	0.00	0.00
FBtr0081652	FBtr0081652	4902.00	4720.11	0.00	0.00	0.00
FBtr0081653	FBtr0081653	4863.00	4681.11	0.00	0.00	0.00
FBtr0081654	FBtr0081654	3279.00	3097.11	0.00	0.00	0.00
FBtr0081655	FBtr0081655	3490.00	3308.11	0.00	0.00	0.00
FBtr0081656	FBtr0081656	4851.00	4669.11	0.00	0.00	0.00
FBtr0081657	FBtr0081657	4140.00	3958.11	0.00	0.00	0.00
FBtr0081658	FBtr0081658	3987.00	3805.11	0.00	0.00	0.00
FBtr0081662	FBtr0081662	73.00	0.00	0.00	0.00	0.00
FBtr0081664	FBtr0081664	1479.00	1297.11	0.00	0.00	0.00
FBtr0081665	FBtr0081665	2499.00	2317.11	0.00	0.00	0.00
FBtr0081666	FBtr0081666	2536.00	2354.11	0.00	0.00	0.00
FBtr0081667	FBtr0081667	2521.00	2339.11	0.00	0.00	0.00
FBtr0081668	FBtr0081668	2514.00	2332.11	0.00	0.00	0.00
FBtr0081670	FBtr0081670	1267.00	1085.11	0.00	0.00	0.00
FBtr0081671	FBtr0081671	935.00	753.12	0.00	0.00	0.00
FBtr0081672	FBtr0081672	4338.00	4156.11	0.00	0.00	0.00
FBtr0081673	FBtr0081673	4289.00	4107.11	0.00	0.00	0.00
FBtr0081674	FBtr0081674	3891.00	3709.11	0.00	0.00	0.00
FBtr0081675	FBtr0081675	1167.00	985.11	16.00	1.98	1.59
FBtr0081676	FBtr0081676	887.00	705.12	0.00	0.00	0.00
FBtr0081679	FBtr0081679	792.00	610.12	0.00	0.00	0.00
FBtr0081681	FBtr0081681	921.00	739.12	0.00	0.00	0.00
FBtr0081682	FBtr0081682	1834.00	1652.11	0.00	0.00	0.00
FBtr0081684	FBtr0081684	6552.00	6370.11	954.44	18.27	14.67
FBtr0081685	FBtr0081685	6744.00	6562.11	0.00	0.00	0.00
FBtr0081686	FBtr0081686	6651.00	6469.11	515.96	9.73	7.81
FBtr0081687	FBtr0081687	855.00	673.12	1181.72	214.13	171.90
FBtr0081688	FBtr0081688	652.00	470.13	0.00	0.00	0.00
FBtr0081689	FBtr0081689	1097.00	915.11	0.00	0.00	0.00
FBtr0081690	FBtr0081690	735.00	553.13	0.00	0.00	0.00
FBtr0081691	FBtr0081691	765.00	583.12	0.00	0.00	0.00
FBtr0081692	FBtr0081692	834.00	652.12	0.00	0.00	0.00
FBtr0081693	FBtr0081693	1060.00	878.11	0.00	0.00	0.00
FBtr0081694	FBtr0081694	754.00	572.12	0.00	0.00	0.00
FBtr0081695	FBtr0081695	580.00	398.14	0.00	0.00	0.00
FBtr0081696	FBtr0081696	2775.00	2593.11	0.00	0.00	0.00
FBtr0081697	FBtr0081697	693.00	511.13	66.82	15.94	12.80
FBtr0081699	FBtr0081699	1409.00	1227.11	0.00	0.00	0.00
FBtr0081700	FBtr0081700	1013.00	831.11	0.00	0.00	0.00
FBtr0081701	FBtr0081701	830.00	648.12	0.00	0.00	0.00
FBtr0081703	FBtr0081703	1398.00	1216.11	0.00	0.00	0.00
FBtr0081704	FBtr0081704	3519.00	3337.11	0.00	0.00	0.00
FBtr0081705	FBtr0081705	1363.00	1181.11	0.00	0.00	0.00
FBtr0081707	FBtr0081707	1138.00	956.11	62.91	8.03	6.44
FBtr0081708	FBtr0081708	1264.00	1082.11	0.00	0.00	0.00
FBtr0081709	FBtr0081709	706.00	524.13	0.00	0.00	0.00
FBtr0081710	FBtr0081710	745.00	563.13	4.00	0.87	0.70
FBtr0081711	FBtr0081711	778.00	596.12	18.00	3.68	2.96
FBtr0081712	FBtr0081712	1409.00	1227.11	90.00	8.95	7.18
FBtr0081713	FBtr0081713	837.00	655.12	0.00	0.00	0.00
FBtr0081714	FBtr0081714	3064.00	2882.11	836.77	35.41	28.43
FBtr0081715	FBtr0081715	3461.00	3279.11	640.41	23.82	19.12
FBtr0081716	FBtr0081716	3168.00	2986.11	42.57	1.74	1.40
FBtr0081717	FBtr0081717	2151.00	1969.11	745.00	46.15	37.05
FBtr0081719	FBtr0081719	1938.00	1756.11	1148.00	79.73	64.01
FBtr0081720	FBtr0081720	2602.00	2420.11	1828.64	92.16	73.98
FBtr0081721	FBtr0081721	3378.00	3196.11	31.06	1.19	0.95
FBtr0081722	FBtr0081722	3158.00	2976.11	26.02	1.07	0.86
FBtr0081728	FBtr0081728	1463.00	1281.11	571.84	54.44	43.70
FBtr0081729	FBtr0081729	2580.00	2398.11	0.00	0.00	0.00
FBtr0081730	FBtr0081730	4591.00	4409.11	246.81	6.83	5.48
FBtr0081734	FBtr0081734	2380.00	2198.11	38.90	2.16	1.73
FBtr0081737	FBtr0081737	778.00	596.12	841.00	172.08	138.14
FBtr0081738	FBtr0081738	1525.00	1343.11	0.00	0.00	0.00
FBtr0081739	FBtr0081739	775.00	593.12	0.00	0.00	0.00
FBtr0081740	FBtr0081740	1851.00	1669.11	7.71	0.56	0.45
FBtr0081744	FBtr0081744	1864.00	1682.11	1.00	0.07	0.06
FBtr0081745	FBtr0081745	1510.00	1328.11	181.00	16.62	13.34
FBtr0081747	FBtr0081747	1253.00	1071.11	6.92	0.79	0.63
FBtr0081748	FBtr0081748	1314.00	1132.11	47.08	5.07	4.07
FBtr0081749	FBtr0081749	981.00	799.12	3.00	0.46	0.37
FBtr0081752	FBtr0081752	1934.00	1752.11	70.33	4.90	3.93
FBtr0081753	FBtr0081753	3651.00	3469.11	0.00	0.00	0.00
FBtr0081754	FBtr0081754	3738.00	3556.11	0.00	0.00	0.00
FBtr0081755	FBtr0081755	3758.00	3576.11	0.00	0.00	0.00
FBtr0081756	FBtr0081756	2261.00	2079.11	16.18	0.95	0.76
FBtr0081757	FBtr0081757	1811.00	1629.11	131.72	9.86	7.92
FBtr0081758	FBtr0081758	3543.00	3361.11	964.00	34.98	28.08
FBtr0081759	FBtr0081759	4010.00	3828.11	0.00	0.00	0.00
FBtr0081760	FBtr0081760	3627.00	3445.11	0.00	0.00	0.00
FBtr0081761	FBtr0081761	3238.00	3056.11	0.00	0.00	0.00
FBtr0081763	FBtr0081763	1210.00	1028.11	4.82	0.57	0.46
FBtr0081764	FBtr0081764	2102.00	1920.11	102.75	6.53	5.24
FBtr0081765	FBtr0081765	3072.00	2890.11	66.45	2.80	2.25
FBtr0081766	FBtr0081766	1293.00	1111.11	553.95	60.81	48.82
FBtr0081770	FBtr0081770	2860.00	2678.11	0.84	0.04	0.03
FBtr0081771	FBtr0081771	2961.00	2779.11	1.00	0.04	0.04
FBtr0081772	FBtr0081772	1432.00	1250.11	0.00	0.00	0.00
FBtr0081773	FBtr0081773	1958.00	1776.11	0.00	0.00	0.00
FBtr0081775	FBtr0081775	1487.00	1305.11	0.00	0.00	0.00
FBtr0081777	FBtr0081777	1567.00	1385.11	10.00	0.88	0.71
FBtr0081779	FBtr0081779	779.00	597.12	1.00	0.20	0.16
FBtr0081780	FBtr0081780	1361.00	1179.11	33.00	3.41	2.74
FBtr0081783	FBtr0081783	755.00	573.12	44.08	9.38	7.53
FBtr0081784	FBtr0081784	3150.00	2968.11	0.00	0.00	0.00
FBtr0081785	FBtr0081785	1488.00	1306.11	423.00	39.50	31.71
FBtr0081786	FBtr0081786	2649.00	2467.11	84.65	4.19	3.36
FBtr0081787	FBtr0081787	1124.00	942.11	112.00	14.50	11.64
FBtr0081788	FBtr0081788	3236.00	3054.11	755.00	30.15	24.21
FBtr0081789	FBtr0081789	4823.00	4641.11	0.00	0.00	0.00
FBtr0081790	FBtr0081790	1976.00	1794.11	0.00	0.00	0.00
FBtr0081792	FBtr0081792	2919.00	2737.11	1176.21	52.41	42.08
FBtr0081794	FBtr0081794	916.00	734.12	568.93	94.53	75.88
FBtr0081795	FBtr0081795	1778.00	1596.11	1061.00	81.08	65.09
FBtr0081797	FBtr0081797	2544.00	2362.11	373.30	19.28	15.47
FBtr0081798	FBtr0081798	2622.00	2440.11	212.70	10.63	8.53
FBtr0081806	FBtr0081806	2815.00	2633.11	282.42	13.08	10.50
FBtr0081807	FBtr0081807	2154.00	1972.11	155.84	9.64	7.74
FBtr0081808	FBtr0081808	3451.00	3269.11	0.00	0.00	0.00
FBtr0081815	FBtr0081815	883.00	701.12	62.27	10.83	8.70
FBtr0081816	FBtr0081816	871.00	689.12	47.00	8.32	6.68
FBtr0081817	FBtr0081817	7049.00	6867.11	47.11	0.84	0.67
FBtr0081818	FBtr0081818	7059.00	6877.11	15.35	0.27	0.22
FBtr0081820	FBtr0081820	1822.00	1640.11	400.00	29.75	23.88
FBtr0081821	FBtr0081821	772.00	590.12	0.00	0.00	0.00
FBtr0081822	FBtr0081822	1309.00	1127.11	684.00	74.02	59.42
FBtr0081823	FBtr0081823	1974.00	1792.11	0.00	0.00	0.00
FBtr0081824	FBtr0081824	2121.00	1939.11	3507.77	220.64	177.12
FBtr0081827	FBtr0081827	2898.00	2716.11	1337.00	60.04	48.20
FBtr0081828	FBtr0081828	1223.00	1041.11	0.00	0.00	0.00
FBtr0081829	FBtr0081829	681.00	499.13	5.00	1.22	0.98
FBtr0081831	FBtr0081831	1275.00	1093.11	0.00	0.00	0.00
FBtr0081832	FBtr0081832	1220.00	1038.11	379.00	44.53	35.75
FBtr0081833	FBtr0081833	910.00	728.12	0.00	0.00	0.00
FBtr0081834	FBtr0081834	1481.00	1299.11	829.00	77.83	62.48
FBtr0081835	FBtr0081835	953.00	771.12	2.00	0.32	0.25
FBtr0081836	FBtr0081836	1194.00	1012.11	0.00	0.00	0.00
FBtr0081837	FBtr0081837	616.00	434.14	0.00	0.00	0.00
FBtr0081838	FBtr0081838	656.00	474.13	119.00	30.61	24.58
FBtr0081839	FBtr0081839	587.00	405.14	0.00	0.00	0.00
FBtr0081840	FBtr0081840	2398.00	2216.11	1289.68	70.98	56.98
FBtr0081841	FBtr0081841	2613.00	2431.11	658.32	33.03	26.51
FBtr0081842	FBtr0081842	1524.00	1342.11	0.00	0.00	0.00
FBtr0081843	FBtr0081843	3003.00	2821.11	420.00	18.16	14.58
FBtr0081844	FBtr0081844	1380.00	1198.11	125.03	12.73	10.22
FBtr0081845	FBtr0081845	1388.00	1206.11	81.32	8.22	6.60
FBtr0081846	FBtr0081846	1335.00	1153.11	703.65	74.43	59.75
FBtr0081853	FBtr0081853	2146.00	1964.11	296.00	18.38	14.76
FBtr0081854	FBtr0081854	1856.00	1674.11	160.00	11.66	9.36
FBtr0081855	FBtr0081855	621.00	439.14	1064.00	295.53	237.24
FBtr0081858	FBtr0081858	1643.00	1461.11	77.00	6.43	5.16
FBtr0081859	FBtr0081859	935.00	753.12	0.00	0.00	0.00
FBtr0081860	FBtr0081860	1898.00	1716.11	1.00	0.07	0.06
FBtr0081861	FBtr0081861	1063.00	881.11	266.00	36.82	29.56
FBtr0081862	FBtr0081862	1085.00	903.11	447.00	60.37	48.46
FBtr0081863	FBtr0081863	1225.00	1043.11	134.00	15.67	12.58
FBtr0081864	FBtr0081864	5440.00	5258.11	1.00	0.02	0.02
FBtr0081865	FBtr0081865	1122.00	940.11	1.00	0.13	0.10
FBtr0081866	FBtr0081866	1954.00	1772.11	209.00	14.39	11.55
FBtr0081867	FBtr0081867	2135.00	1953.11	2425.00	151.44	121.57
FBtr0081869	FBtr0081869	2126.00	1944.11	211.53	13.27	10.65
FBtr0081870	FBtr0081870	1736.00	1554.11	2.00	0.16	0.13
FBtr0081871	FBtr0081871	1919.00	1737.11	2.00	0.14	0.11
FBtr0081872	FBtr0081872	1239.00	1057.11	0.00	0.00	0.00
FBtr0081873	FBtr0081873	554.00	372.14	212.47	69.64	55.90
FBtr0081878	FBtr0081878	410.00	228.17	54.00	28.87	23.17
FBtr0081879	FBtr0081879	699.00	517.13	221.00	52.13	41.84
FBtr0081880	FBtr0081880	2167.00	1985.11	179.22	11.01	8.84
FBtr0081881	FBtr0081881	2493.00	2311.11	8.96	0.47	0.38
FBtr0081882	FBtr0081882	2235.00	2053.11	5635.04	334.77	268.74
FBtr0081883	FBtr0081883	2179.00	1997.11	0.00	0.00	0.00
FBtr0081887	FBtr0081887	2837.00	2655.11	514.00	23.61	18.96
FBtr0081888	FBtr0081888	3010.00	2828.11	3744.41	161.49	129.64
FBtr0081890	FBtr0081890	1355.00	1173.11	561.94	58.43	46.90
FBtr0081892	FBtr0081892	2698.00	2516.11	74.75	3.62	2.91
FBtr0081893	FBtr0081893	2060.00	1878.11	0.00	0.00	0.00
FBtr0081897	FBtr0081897	581.00	399.14	181.00	55.31	44.40
FBtr0081898	FBtr0081898	1490.00	1308.11	646.95	60.32	48.42
FBtr0081899	FBtr0081899	1170.00	988.11	0.00	0.00	0.00
FBtr0081900	FBtr0081900	1173.00	991.11	0.00	0.00	0.00
FBtr0081901	FBtr0081901	1036.00	854.11	272.00	38.84	31.18
FBtr0081902	FBtr0081902	1254.00	1072.11	177.00	20.14	16.17
FBtr0081903	FBtr0081903	813.00	631.12	27.74	5.36	4.30
FBtr0081905	FBtr0081905	1831.00	1649.11	146.19	10.81	8.68
FBtr0081907	FBtr0081907	1908.00	1726.11	2.90	0.20	0.16
FBtr0081908	FBtr0081908	1617.00	1435.11	0.00	0.00	0.00
FBtr0081909	FBtr0081909	1620.00	1438.11	0.00	0.00	0.00
FBtr0081910	FBtr0081910	1615.00	1433.11	0.00	0.00	0.00
FBtr0081911	FBtr0081911	1217.00	1035.11	143.74	16.94	13.60
FBtr0081912	FBtr0081912	1141.00	959.11	2.00	0.25	0.20
FBtr0081914	FBtr0081914	3092.00	2910.11	591.00	24.77	19.88
FBtr0081915	FBtr0081915	1999.00	1817.11	2392.39	160.59	128.91
FBtr0081916	FBtr0081916	1562.00	1380.11	9.00	0.80	0.64
FBtr0081917	FBtr0081917	2139.00	1957.11	23.15	1.44	1.16
FBtr0081918	FBtr0081918	1964.00	1782.11	6706.00	458.97	368.45
FBtr0081919	FBtr0081919	1207.00	1025.11	93.00	11.07	8.88
FBtr0081920	FBtr0081920	431.00	249.16	1.00	0.49	0.39
FBtr0081921	FBtr0081921	2447.00	2265.11	463.59	24.96	20.04
FBtr0081922	FBtr0081922	2450.00	2268.11	297.41	15.99	12.84
FBtr0081930	FBtr0081930	955.00	773.12	585.00	92.29	74.09
FBtr0081931	FBtr0081931	4950.00	4768.11	2653.05	67.87	54.48
FBtr0081932	FBtr0081932	2357.00	2175.11	7579.97	425.05	341.22
FBtr0081934	FBtr0081934	2064.00	1882.11	328.45	21.29	17.09
FBtr0081940	FBtr0081940	677.00	495.13	2.00	0.49	0.40
FBtr0081941	FBtr0081941	1545.00	1363.11	5.00	0.45	0.36
FBtr0081942	FBtr0081942	1271.00	1089.11	1.00	0.11	0.09
FBtr0081943	FBtr0081943	2632.00	2450.11	0.00	0.00	0.00
FBtr0081944	FBtr0081944	3476.00	3294.11	11.00	0.41	0.33
FBtr0081945	FBtr0081945	3327.00	3145.11	0.00	0.00	0.00
FBtr0081946	FBtr0081946	3294.00	3112.11	0.00	0.00	0.00
FBtr0081947	FBtr0081947	1519.00	1337.11	612.00	55.83	44.82
FBtr0081948	FBtr0081948	1159.00	977.11	19.00	2.37	1.90
FBtr0081949	FBtr0081949	610.00	428.14	101.84	29.01	23.29
FBtr0081950	FBtr0081950	3181.00	2999.11	2.00	0.08	0.07
FBtr0081951	FBtr0081951	3338.00	3156.11	0.00	0.00	0.00
FBtr0081953	FBtr0081953	1021.00	839.11	503.00	73.11	58.69
